song_id,title,artist,genre,tier,has_audio_url,has_physical_audio,audio_size_bytes,audio_sha256,has_cover_url,has_physical_cover,cover_size_bytes,cover_sha256,has_physical_lyrics,lyrics_size_bytes,lyrics_words,lyrics_sha256,release_year
RMVM_S_23a8e13e19,Liên Khúc Thiên Sứ Tình Yêu (Remix),Đan Trường,POP_BALLAD,TIER_A,True,False,0,,True,True,42356,945050506aa129a777cb5b074f225bb524d602d273482014708df8373d147a15,False,0,0,,
RMVM_S_22491be421,Ước Mơ Của Mẹ (Beat),Văn Mai Hương,POP_BALLAD,TIER_A,True,False,0,,True,True,28417,76fa5e6b098d97831a626e562055d4461e0d6e13cdf5c0a9e27ef5e1ee463ff3,False,0,0,,
RMVM_S_796c5e6758,Ai Cho Tôi Tình Yêu,"Khánh Duy, Nhã Ca",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,47192,2f89e0a1ea5901b8b70b8e32553d46feb9bd02c4c6e38a1ea746551b42932163,False,0,0,,
RMVM_S_94b73a226f,Cơn Mưa Cuối Cùng,Elty,POP_BALLAD,TIER_A,True,False,0,,True,True,5638,4a838c0cfe4f66fbcb67e6da7371b97067cd1e2c4c1290758dc9f4fec4a54736,False,0,0,,
RMVM_S_51d19950cf,Hẹn Ước Cổ Loa Thành,Lý Anh Khoa,POP_BALLAD,TIER_A,True,False,0,,True,True,46111,c41f8738f21a39953b59217bf6c360d2cabf6b4bb78dceb689a04e2b3e807c78,False,0,0,,
RMVM_S_65e58b6a0a,Tết Sẻ Chia - Xuân Hạnh Phúc,"Tuyết Mai, Various Artists",POP_BALLAD,TIER_A,True,False,0,,True,True,44063,6dfb47b1f633fdfa656a65fd5e9efb0c20bb2913b5e95b53dad739a92eac77df,False,0,0,,
RMVM_S_05b9e2066f,Bóng Cả,Mây Trắng,POP_BALLAD,TIER_A,True,False,0,,True,True,41283,45b4eadefac3d0163ace745b1e6f855a35c4c9830f1d85ececd2a5125d763374,False,0,0,,
RMVM_S_44ec610f09,LK Cánh Thiệp Hồng Ngang Trái,"Hoàng Như Ngọc, Cao Phi Long",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,56095,011d10e8bf42f660f04a35f69fc6047052cfc16b9261cff09394b78b7aecceaf,False,0,0,,
RMVM_S_8139832583,Bên Cầu Ô Thước,Loan Châu,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,46982,0d76e3d5a97a0450584c8cc6f771b3425cd883671b3ca64b0770e19521056314,False,0,0,,
RMVM_S_481cea4d63,Đành Để Em Đi,TBEAR,POP_BALLAD,TIER_A,True,False,0,,True,True,49685,0bf7fd50ae22fdbb82cc4728b028ead6e51202c5a0a81b7d3be1eef1219671b1,False,0,0,,
RMVM_S_1b83aaff43,Mưa Trong Lòng (DJ Future Remix),Trịnh Đình Quang,POP_BALLAD,TIER_A,False,False,0,,True,True,44861,e993a716a9f17a5cf0c374a3a2429b677eb4900101357391f70e1aaab1f7a819,False,0,0,,
RMVM_S_98d2ba4086,Yêu Thầm Phía Sau Em (Beat),Lương Chấn Nam,POP_BALLAD,TIER_A,True,False,0,,True,True,35652,672d8e81a294a863279d8d413084d828fb920dfe915f2f2d0ef4465835f9ca0c,False,0,0,,
RMVM_S_099fb5288b,Biển Mặn Tình Em,Thanh Vinh,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,48424,05695cadded570cde336ad2aaa4c985921cb7a334452f2df804fbe15dcad86d7,False,0,0,,
RMVM_S_c03e92531b,Xin Em Đừng Khóc Vu Quy (Version 2),"Shark Hùng Anh, Huỳnh Thật",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,50632,8ab6ede7339ff3081e359a8c98b4c5f026b932ec37cef52377d27b0d9edb3f63,False,0,0,,
RMVM_S_1a89a22057,Khúc Ca Mùa Đông,Dương Triệu Vũ,INSTRUMENTAL,TIER_B,True,False,0,,True,True,51479,a3a1191056e2c9deea2cf280463b70d54ce55765fbf16035b07645a782dfb9f6,False,0,0,,
RMVM_S_beb8fafe4e,Liên Khúc Ai Đưa Em Về - Mùa Thu Lá Bay,Bằng Cường,RB_SOUL,TIER_A,True,False,0,,True,True,45190,fd30fd2c6afca3a50b831d60dd8b4994a7beff36e270b7b0e5492b7f33ad53e9,False,0,0,,
RMVM_S_37ab32104a,Lk: Ướt Mi,Thanh Hà,POP_BALLAD,TIER_A,True,False,0,,True,True,45321,a3e9cd942dc68a5f61cede038c439f4a0edca54badffedfbaa141d64d597a573,False,0,0,,
RMVM_S_ea0274192f,Lạc Mất Nhau Rồi,"Đức Vinh, Đức Hiếu",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,42417,4e600704d2981cbf5a1252714b6bc4201651eec1b8c1b4881f53b3d0b075ec83,False,0,0,,
RMVM_S_a102219279,Cô Bé Mắt Nai,Cảnh Hàn,POP_BALLAD,TIER_A,True,False,0,,True,True,41052,fb3cfabd85622687cfd20ebad9bcc92585e0a0443a274efcff818350bd09a34e,False,0,0,,
RMVM_S_013f09741f,Liên Khúc Trộm Nhìn Nhau,"Thái Trâm, Trương Huy",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,33994,7ff28460783d7e683abc1345e1c46eae94c9f98065ed775a03972186be360975,False,0,0,,
RMVM_S_aa2bf59378,Mưa Trong Mắt Em,Thu Phương,POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_e1a43cb0b3,Xe Đạp Bốn Bánh,Bé Bào Ngư,CHILDREN,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_8ba424b284,Đời Còn Cô Đơn (Beat),Lê Công,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,45957,0088abad3295788277b648ea51303274c5644ed53a8bb8534367d1fd62265e7b,False,0,0,,
RMVM_S_4ef34f9c1b,Đêm Nghe Tiếng Mưa,Đan Kim,POP_BALLAD,TIER_A,True,False,0,,True,True,41524,aaae260c048ba9b3acde381902411764d36593fe17388fb7c88799551340ccff,False,0,0,,
RMVM_S_325b49258f,Anh Mê Vợ Bé,"Hà Thanh Tâm, Mỹ Hạnh",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_b1f2e21740,Chuyện Bên Bờ Ao,"Bé Bào Ngư, Như Ý",CHILDREN,TIER_B,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_534f7807f9,Cướp Vợ,Ngũ Cung,ROCK,TIER_B,True,False,0,,True,True,45061,3a263b688c6b4b216f331926d17eafdf52873070535a2274b301c452db2c813d,False,0,0,,
RMVM_S_b2d731df6c,Thầm Mang Ơn Anh,Trương Như Anh,POP_BALLAD,TIER_A,True,False,0,,True,True,42415,4200ff5510ade613647093b537ce1fe0a0a8ac1b1033150d130cbddf7c757871,False,0,0,,
RMVM_S_2fb4346c32,Tỉnh Giấc,Ngọc Liên,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,37113,6cc9cc2341f45d83bcc4e6578b98e978fea68c0c033695fccae57ba46263468e,False,0,0,,
RMVM_S_4346b59fc4,Còn Thương Thì Không Để Em Khóc,Miu Lê,POP_BALLAD,TIER_A,True,False,0,,True,True,41439,ab721630ca76cf04352f3d71664f9ee8830122fcd45c237cbc637fdcfc9b412d,False,0,0,,
RMVM_S_ff2e13db98,Vũ Nữ Thân Gầy,Bùi Tuyết Mai,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,33098,7c8bddd8b61a6c28a939cdc5d0bbb715baa079236ce7c2bcc13503f3c10cb393,False,0,0,,
RMVM_S_96b63185d3,Nỗi Buồn Khắc Tên Em (Beat),David Tuấn Anh,POP_BALLAD,TIER_A,True,False,0,,True,True,40437,fc5a41d1640c3c98c0dd54aebb9d4e13053f9b110ee55173782a554d73aeea63,False,0,0,,
RMVM_S_dffaa972d8,Ngày Tình Nhân Không Em,Nguyễn Phi Hùng,POP_BALLAD,TIER_A,True,False,0,,True,True,49827,23066bea4a0d329fc156d796d225d6b25887f4920e43f2b2a528238b38a17eaf,False,0,0,,
RMVM_S_e166a4c5d2,Đừng Xa Rời Nhau,Hoàng Lan,INSTRUMENTAL,TIER_B,True,False,0,,True,True,46002,8d896f38ab36e2667314cf24e6283ed3860981aac11ded42ab5956f99483a53b,False,0,0,,
RMVM_S_d6ba468377,Kẻ Thất Bại Trong Tình Yêu,Hy Nam,POP_BALLAD,TIER_A,True,False,0,,True,True,48723,f11182eb3b781e3a9ae7c6b8c5b94efaf0aecc9df746db8679fec9e2b7825f75,False,0,0,,
RMVM_S_20a8b6c1f1,"Đừng Yêu Nữa, Em Mệt Rồi (Ngôn Phi Remix)",Diijam Studio,POP_BALLAD,TIER_A,True,False,0,,True,True,43846,78aec54664f297fe73683fd7d1dfb8bdce79c19cd7afda302604d8fc8bbd6b91,False,0,0,,
RMVM_S_5361de113d,4 Mùa Thương Em (TikTok Speed Up Version),"Nguyễn Lê Hoàng Anh, Lập Nguyên, Nguyễn Hoàng Anh Official",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_46f5ddf51f,Chọn Cách Cô Đơn (Beat),Vân Du,POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_eedb13bbfa,Em Chỉ Là Giấc Mộng,Hà Thanh Xuân,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,5638,4a838c0cfe4f66fbcb67e6da7371b97067cd1e2c4c1290758dc9f4fec4a54736,False,0,0,,
RMVM_S_baa7c878a1,Bài Valse Buồn Cho Em,Thu Minh,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,38816,1da849795e775e70d89cfb5d2a0c7dc76c7a16a9e23a46416fb8e681105d40e3,False,0,0,,
RMVM_S_5dd6c9c607,Em Ra Đi Mùa Thu,Thu Phương,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_0221532bd3,Mặt Trời Nơi Mùa Đông,Khánh Phương,POP_BALLAD,TIER_A,True,False,0,,True,True,49075,1bdd297af5dc25e025a9f7cd7ed9156b81f656c81bb4b2e4edab29f9f31dc0b9,False,0,0,,
RMVM_S_281c71ff87,Tình Nghèo,"Huỳnh Thanh Thảo, Lý Công",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,39555,99bbdd4770a053d05cec7abd44980f8af7a2de994b1671afa4b6d4062d11ed45,False,0,0,,
RMVM_S_10f2a072c4,Ngôi Sao Của Lòng Anh,Lý Hải,POP_BALLAD,TIER_A,True,False,0,,True,True,42326,7be7a185491d55f4f446be4ee32266a05c05f8ecdd26c269dd31fd45b506ec13,False,0,0,,
RMVM_S_319395d65c,Đánh Rơi Yêu Thương,Minh Tài,POP_BALLAD,TIER_A,True,False,0,,True,True,36641,06d321907e329212494a3b4706cc322434e6033f74913ae21870f7d8d44421f1,False,0,0,,
RMVM_S_78ab93b47f,Chiếc Sport Của Tôi,Lâm Trí Hải,POP_BALLAD,TIER_A,True,False,0,,True,True,46944,0f23c79844891e8bb17cc3726c5a6437706652a16463c8778a89534d9078a205,False,0,0,,
RMVM_S_f42e813a32,Nỗi Nhớ Cha,Ân Thiên Vỹ,POP_BALLAD,TIER_A,True,False,0,,True,True,35247,1d38df22bef7bf95f3dde63b23ca6a285be28ee5471b29270f89d8817de7697d,False,0,0,,
RMVM_S_84848475d4,Em Về Trong Giấc Mơ,Bằng Cường,POP_BALLAD,TIER_A,True,False,0,,True,True,42618,2a06b0bd83ac3cbb5b7e718f09defe62a6f5a4b90252551d9367ddbe9055627f,False,0,0,,
RMVM_S_cd9817e7b5,Kết Tóc Xe Duyên,Cao Minh,FOLK_TRADITIONAL,TIER_A,True,False,0,,True,True,37617,6f13aa36ca7fa19955d2df1264b0e48b70f0891430d022ebc2fb7bab88926277,False,0,0,,
RMVM_S_4c424ec6d6,Trả Lại Anh (Beat),Việt Vũ,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_b5b00d22be,Cho Tôi Yêu Một Lần,Thế Sơn,INSTRUMENTAL,TIER_B,True,False,0,,True,True,38648,98fa2419e374ac161362a074d2ca819c42d436cf285469ed32ca28d347a80393,False,0,0,,
RMVM_S_9c89e775ef,Hẹn Ước Mùa Xuân,Thanh Long,POP_BALLAD,TIER_A,True,False,0,,True,True,42987,69782e12ccf52987599edadd3087bca71bf823dace34e93bc3759c410a25e83a,False,0,0,,
RMVM_S_c060894eed,Cứ Ngỡ Tình Phôi Phai (Beat),"Dương Hồng Loan, Huỳnh Nguyễn Công Bằng",POP_BALLAD,TIER_A,True,False,0,,False,False,0,,False,0,0,,
RMVM_S_4d4a9ba695,Chuyến Bay Thao Thức / 失眠飞行,"Thẩm Dĩ Thành, tiết minh viện",RAP_HIPHOP,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_7651de8a7c,Bán Duyên (Beat),Chu Bin,POP_BALLAD,TIER_A,True,False,0,,True,True,46223,da26c3a4a82c90ee43591b0c75360aa286d1bc5a0035c4bce4852d23f28e73b4,False,0,0,,
RMVM_S_8ad42f411f,Đường tình đôi ngả,"Dương Ngọc Vũ, Thanh Tuyền",POP_BALLAD,TIER_A,True,False,0,,True,True,45564,bbbcc0e26bf53505e3c4ab1d8ced536984a5f5d3870d417fb1a2605c6e554a46,False,0,0,,
RMVM_S_9f84e54abd,Nếu Đời Không Có Em,"Thanh Ngân, Gia Tiến",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_0dc751e296,Cho Người Tình Nhỏ,Mai Trung Hậu,NHAC_TRINH,TIER_A,True,False,0,,True,True,44075,20dc76e94c4fc870d8163873971f71727a3b13e1601898a61cdb7ea243686444,False,0,0,,
RMVM_S_32f74f73db,Chắc Anh Có Yêu Em (Cover),"Anie Như Thùy, Lương Thăng",POP_BALLAD,TIER_A,True,False,0,,True,True,41690,b9d18bc944232d6188701943b6b7dac150c5b2be7eda1524894b35100df66d89,False,0,0,,
RMVM_S_d20ae0b0c8,Mưa Của Ngày Xưa,Lê Phú,POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_22092e48d3,Chiều Xuân Xa Nhà,"Võ Thanh Linh, Lê Khanh",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,37212,3f37549295114dca0a0846e3e8cecad7e17a1adab22838a24787603403d5d482,False,0,0,,
RMVM_S_5533f9dc15,Chấp Nhận,Tứ Hải Giai Huynh Đệ,POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_9244701544,Anh Sáu Về Quê (Cha Cha Cha),"Văn Hương, Thùy Dương, CT",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,40955,c56ae518f2ff65c72680c2f0f58002b828306721572e97c1ea05d37fc79b3565,False,0,0,,
RMVM_S_16f63f1e0e,Liên Khúc Tùy Hứng Lý Qua Cầu,Mỹ Nhung,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,37162,d3501968cb59e8701dcde998494ed6075ccf590166c90abbd96536c343930a14,False,0,0,,
RMVM_S_24eb02b04c,Em Vẫn Mong Chờ Anh,"Như Phượng, Đức Quang",POP_BALLAD,TIER_A,True,False,0,,True,True,32808,52f144b7b2902619a8bc50ef74f4158a0900a3ca13a40cfe289997976c1dce8c,False,0,0,,
RMVM_S_a8af2db132,Anh Không Dám Nói ver 1 (ST Music) (Short Version),Chu Bin,INSTRUMENTAL,TIER_A,True,False,0,,True,True,38745,caee3284bcae7599fcb327acca1226c41e448aa74fd541beb4a1b407f441c5f6,False,0,0,,
RMVM_S_86ddf9f3d8,Bốn Mùa Yêu Thương,Thanh Ngân,POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_63cd867d17,Không Bao Giờ Ngăn Cách,"Mai Diễm My, Văn Hương",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_f37bc48601,Chiều mưa qua sông,"Long Nhật, Vân Khánh",POP_BALLAD,TIER_A,True,False,0,,True,True,45577,b1d389ef7fddb22a4aa23a86c895f3955cd438f5a8aeb90130d5ad846328285c,False,0,0,,
RMVM_S_4affe636f9,Liên Khúc Trai Tài Gái Sắc,Cô Ú,CHILDREN,TIER_A,True,False,0,,True,True,46145,4f8375da62c6f7645bc4a3cac71b9ae496e789876c905595a10c6fd8d4762ebd,False,0,0,,
RMVM_S_d29604f1e3,Không Thể Quên Em,Mỹ Nhung,POP_BALLAD,TIER_A,True,False,0,,True,True,46847,74debc225c8c82fccfecce521e62a7050f9ed4d5681340409927df5b5707cb5f,False,0,0,,
RMVM_S_4525478358,Bé Ti Ti,Minh Vy,POP_BALLAD,TIER_A,True,False,0,,False,False,0,,False,0,0,,
RMVM_S_ca2ef03e6a,Con Gái Bây Giờ (Remix),"Vũ Duy Khánh, Dj Moon",POP_BALLAD,TIER_A,True,False,0,,True,True,38655,6a084148775d037c83bf6c5bf14cda96cb26b8aa0258d90c80ab907ecdacca81,False,0,0,,
RMVM_S_3f222ca32b,"Lk Khóc Thầm, Chuyện Chúng Mình","Ngọc Khang, Đào Trọng Hải, Star Online",INSTRUMENTAL,TIER_B,True,False,0,,True,True,39643,814f1d74c51ce9d23f59e94e26f06e1046aeee45b6d70da7ad94bcd9f5490000,False,0,0,,
RMVM_S_528356ec6e,Liên Khúc: Áo Em Chưa Mặc Một Lần; Vòng Nhẫn Cưới,"Quang Lê, Mai Thiên Vân",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,41530,5b9a68557e56a06185cf8f769a247f258ef50ca548ba47fda18b9f0b5cddbaf0,False,0,0,,
RMVM_S_45b094cc13,Âm Nh?c ?? Làm Cho Tình Yêu,Tháng Tám Berry,INSTRUMENTAL,TIER_B,True,False,0,,True,True,39387,c99773dcc10ab1c2be5ff088e07ba3665d641e3dd5a308f68f4629d8ee9ec0ff,False,0,0,,
RMVM_S_b5720df997,Hà Nội Ngày Trở Về,"Phương Phạm Guitarist, Minh Chuyên",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,44080,caa577d461d7a844588d322eb814843ad445e60341b727b09bfd4e9fa282f29f,False,0,0,,
RMVM_S_81cc7a78f2,Đẹp Mối Tình Quê,Huỳnh Thật,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,33361,018a0cbd3ef2586f78cd0455ea954728f91891832c08aca5775923a89d88c2ba,False,0,0,,
RMVM_S_ecb2101752,Đã Từng Hạnh Phúc,Trương Khải Minh,POP_BALLAD,TIER_A,True,False,0,,True,True,39333,dc8f47be6c42c97f3b4579d7af8e9c5a61cc85b71703008933c6b2f1d456f889,False,0,0,,
RMVM_S_d690d34589,Liên Khúc Khu Phố Ngày Xưa - Xa Người Mình Yêu,"Phi Nga, Star Online",POP_BALLAD,TIER_A,True,False,0,,True,True,41588,99c8b5baf89f2048b39df3aa05e238cd6ac6f394370506cab47aeac4be5ef1b2,False,0,0,,
RMVM_S_dfe831f3ab,Gửi Người Yêu Dấu,Nhất Thiên Bảo,POP_BALLAD,TIER_A,True,False,0,,True,True,37311,1dd181fdd572aad9d5f91a802eb45dbd7ce57a1bf7977bbf34f783c303f995f6,False,0,0,,
RMVM_S_469f13c0fa,Trên Bãi Biển Một Chiều Xuân,Phú Tiến Phú,POP_BALLAD,TIER_A,True,False,0,,True,True,49866,c97098d48502646dcd1ed3f92ab297a282ab860cbec5a21b9eb1f10e29c96271,False,0,0,,
RMVM_S_082e49dd9b,Cho Em Đi Tìm Bến Mới,Lâm Hùng,POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_f3776491ac,LK Chán Nản & Nỗi Buồn,"Khánh Hà, Trần Thu Hà",BOLERO_TRUTINH,TIER_A,True,False,0,,False,False,0,,False,0,0,,
RMVM_S_5789740573,Liên Khúc Tình Duyên Chẳng Nợ,Hoàng Lâm,POP_BALLAD,TIER_A,True,False,0,,True,True,47482,af7bd04e9f60e866875d8d69f588d538a85ba423539ef859f6cea5fbbcbf7387,False,0,0,,
RMVM_S_b632284a6a,Sắc Màu Em Yêu,"Đỗ Tuyết Nhi, Bé Đinh Anh Khoa",POP_BALLAD,TIER_A,True,False,0,,True,True,51215,7977d82b729527b949db85e21851bc3fb1406c6d481d4681f603fd4d2d5a36b9,False,0,0,,
RMVM_S_7ab371192b,Chuyện Ba Mùa Mưa,"Anh Nguyễn, Mai Tiến Đạt",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_1722cbcc39,Đi Về Đâu Hỡi Em (Biểu diễn trực tiếp),Don Hồ,BOLERO_TRUTINH,TIER_A,True,False,0,,False,False,0,,False,0,0,,
RMVM_S_6debdcbb1f,Liên Khúc Bolero Trữ Tình - Nếu Lỡ Ngày Mai Mình Xa Nhau,Hoàng Lâm,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,50189,b07a71a218679cfff2b16c99409453804f71ae6bcbbd32149ac72b8ad544a331,False,0,0,,
RMVM_S_4c05893f9b,Để Nhớ Một Cuộc Tình,Tô Phương Trang,POP_BALLAD,TIER_A,True,False,0,,True,True,44717,7ccfd4a2cca4fefa2fdf2e0081f4e45a5b8372e28278b068d0568e0c7766af61,False,0,0,,
RMVM_S_3c834b6742,"Dòng Sông Quê Anh, Dòng Sông Quê Em (From ""Những Ân Tình Xưa"")","NSND Thanh Hoa, NSƯT Đức Long",BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,38217,763a869c7a92d156ca967e831ca89dfcee729744cf0f01830f46d1fa2a8b34a7,False,0,0,,
RMVM_S_0223dc9e10,Đêm Tâm Sự (Beat),Lâm Bảo Phi,POP_BALLAD,TIER_A,True,False,0,,True,True,41440,fd4433d004641f31484fc48a5330262ce4498a71a23571c7475840ee810ef49d,False,0,0,,
RMVM_S_1aade217f6,Hơn Thua Được Gì Đâu,Ngọc Ánh Sáng,BOLERO_TRUTINH,TIER_A,True,False,0,,True,False,0,,False,0,0,,
RMVM_S_125f8223f2,"LK Em Cứ Theo Người, Dấu Yêu Ơi",Khang Lê,POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_94319aea62,Tình Chẳng Phai Mờ,Nguyễn Phi Hùng,POP_BALLAD,TIER_A,True,False,0,,True,True,42933,391471c9856f729b2b1c93f65dd94ad708da32e675aa38cd257ab4a5512740e4,False,0,0,,
RMVM_S_fbe1978941,Buồn Như Kiếp Tằm,Trung Hậu,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,46460,f53cacb774b7385ea30be2cfac29c0c9de7307ba4d625b218a8d9ad52d5577a5,False,0,0,,
RMVM_S_26bd162770,Em Đã Quên Tình Tôi,"Phương Huyền, Lê Minh MTV",POP_BALLAD,TIER_A,True,False,0,,True,True,34448,16214bcc08e44c19de2b5ce67ac28af418218253f59366b56a7807dc559b269d,False,0,0,,
RMVM_S_d033383700,Ca Cảnh Chuyện Tình Lan Và Điệp (Liveshow Thương Quá Việt Nam),Nhiều nghệ sĩ,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,37398,ea2d0568589ffa29513af455104991176a6ea1dbf0af07fc8f857f65f340c926,False,0,0,,
RMVM_S_b7f3082532,Bên Em Mùa Xuân (Remix),"Mai Tiến Đạt, CT",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_de449ce9e5,Anh Không Hối Tiếc,"Rap Việt, Limitlxss, Vũ Thảo My",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,2023.0
RMVM_S_d877b913ad,LK Gõ cửa trái tim,"Chế Thanh, Vũ Hải",INSTRUMENTAL,TIER_B,True,False,0,,True,True,44710,688cdbbac5ca6c2a51f4e6fc7816f4a037c23900b8b2e60590594d2ce5a49afb,False,0,0,,
RMVM_S_1f646931ac,LK Người Ngoài Phố - Nửa Đêm Ngoài Phố - Phố Đêm (Liveshow Thương Quá Việt Nam),Ân Thiên Vỹ,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,21018,81cb62b5db1b5bd213a7c00379f6ed01a63c8a676e58cf49e07396c56988beed,False,0,0,,
RMVM_S_2119c880a2,Ai Thương Yêu Em,"Thanh Ngân, Minh Minh",POP_BALLAD,TIER_A,True,False,0,,True,True,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,False,0,0,,
RMVM_S_fbf8ad493a,goc khuat cua tinh yeu,Music of Friends,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,36122,c117230d0e5a538c366980dc43bac8c7b2ff00063eec85bea1f059f305948a15,False,0,0,,
RMVM_S_85e7093bf9,Đêm Trao Kỷ Niệm Disco,Star Band,BOLERO_TRUTINH,TIER_A,True,False,0,,True,True,44716,dab9beb64ebe31f189344dc1c7cdd53c342ae5b8daf49ba87e5ff4d4a4c00ac0,False,0,0,,
RMVM_S_5c72bd6594,Hò Huế - Lý Mười Thương,Thu Hiền,FOLK_TRADITIONAL,TIER_A,True,False,0,,True,True,50850,dcc74fa58d550238a680ef80c8c6b89bd598a3377b6d163f602cdcb919a4ba4c,False,0,0,,
RMVM_S_34ce7a759e,Tình Khúc Cho Em (Liveshow Thương Quá Việt Nam 3),Ngọc Ánh,INSTRUMENTAL,TIER_B,True,False,0,,True,True,20726,3c843e146f87ffc932597908ad924474ce90e129d167c82d1943b9eb4c116f04,False,0,0,,
RMVM_S_56005cc6c3,Vậy Thì Ta Yêu Nhau Đi,Audicity,POP_BALLAD,TIER_A,True,False,0,,True,True,49835,da85100dc86bc9625f744672dbffde4ccc85d73f4a64402078f03761ac246bdd,False,0,0,,
RMVM_S_2a507cd21e,Tan Biến (Beat),"Trịnh Thiên Ân, NAhy",POP_BALLAD,TIER_A,True,False,0,,True,True,40550,2ffb9b0fff616ec6a37df6f1bbf4e86d434cbc04600bcb5b076321aca43bf6a5,False,0,0,,
